customer_id,age,annual_income,months_active,avg_monthly_spend,purchase_frequency,avg_order_value,discount_usage_rate,return_rate,browsing_time_minutes,support_interactions,payment_method,region,customer_segment
19499,69,60428,42,350,3,86,,0.1,12,2,UPI,Rural,Occasional
21014,20,,64,232,2,82,0.4,0,125,3,Card,Rural,Occasional
4407,18,22634,28,655,1,331,0.2,0,17,2,Wallet,Semi-Urban,Occasional
10877,67,54601,50,389,2,111,0.4,0.2,23,3,UPI,Urban,Regular
3457,64,26659,17,136,7,16,0.2,0.1,93,1,Card,Urban,Regular
26787,38,48098,24,237,6,33,0.4,0.4,74,0,Card,Urban,Regular
9898,65,21407,41,289,1,116,0.5,0.2,36,1,Card,Urban,Occasional
23279,30,45083,19,195,3,52,0.3,0,62,3,Wallet,Urban,Regular
23059,70,48970,12,175,5,31,,0.2,150,1,Card,Urban,Occasional
23627,22,15064,44,217,4,45,0.2,0.3,,2,Card,Semi-Urban,Regular
47784,33,26923,42,563,4,115,0.7,0.4,,1,UPI,Semi-Urban,Regular
49035,65,62386,31,275,2,80,0.1,0.3,32,2,UPI,Semi-Urban,Occasional
39121,70,34692,28,147,2,53,0.2,0.1,95,3,Wallet,Semi-Urban,Occasional
32179,48,39208,15,489,3,116,0.3,0.1,3,0,UPI,Urban,Occasional
11107,61,44681,51,268,4,52,0.2,0.3,137,2,UPI,Semi-Urban,Loyal
25235,42,27986,13,62,1,32,0,0.1,29,0,Card,Semi-Urban,High_Value
15012,30,49667,9,257,1,116,0.1,0,34,0,UPI,Urban,Occasional
20481,58,81464,26,186,2,60,0.5,0.1,118,0,Card,Semi-Urban,Occasional
38409,68,58849,55,685,4,136,0.6,0.1,17,,Wallet,Urban,Occasional
17035,36,17571,13,557,11,48,0.1,0.1,,2,Card,Rural,Occasional
46374,69,49628,72,432,5,67,0.4,0.3,59,5,Card,Urban,High_Value
17606,24,31810,45,246,1,102,0.4,0.1,84,2,Wallet,Urban,Occasional
22285,24,50526,14,88,3,25,0.5,0,82,2,Card,Rural,Regular
18871,62,48474,62,130,2,47,0.1,0,57,0,UPI,Semi-Urban,Occasional
31561,52,25204,67,314,3,88,0.3,0.2,14,3,Card,Urban,Regular
6680,42,36511,33,371,,79,0.1,0.1,40,0,Card,Urban,Occasional
48851,24,22616,24,160,4,31,0,,71,0,UPI,Urban,Occasional
15309,38,120497,52,680,1,342,0.7,0.2,53,1,Card,Rural,Occasional
28439,45,47906,3,146,5,23,0,0.3,5,3,UPI,Urban,Occasional
29700,21,21019,49,165,7,20,0.2,0,94,1,Card,Semi-Urban,Loyal
38816,58,46287,18,,3,19,0.3,0.2,10,2,UPI,Semi-Urban,Occasional
43189,54,66817,3,190,11,15,0.3,0,42,3,Card,Urban,Regular
34194,40,41892,35,690,5,108,0.1,0.1,57,0,Wallet,Semi-Urban,Occasional
30517,38,27617,20,149,5,24,0.2,0,33,3,Wallet,Semi-Urban,Regular
34979,28,42502,51,210,3,51,0.1,0,50,1,Card,Semi-Urban,Regular
21203,27,28453,48,306,1,171,0.1,0.1,33,1,UPI,Semi-Urban,Occasional
19633,59,5111,54,333,3,75,0.1,0,81,1,UPI,Urban,Occasional
30065,26,25218,56,872,1,369,0.4,0.3,20,1,Card,Rural,Occasional
47601,30,48611,28,480,2,169,0.1,0.4,80,4,Card,Urban,Occasional
20161,50,31085,48,165,5,29,0.4,,30,2,Card,Urban,Loyal
37361,52,41556,32,302,6,43,,0.4,18,0,Wallet,Rural,Occasional
34000,57,32826,17,277,4,60,0.5,0,186,1,Card,Rural,Regular
2472,42,65573,5,653,5,114,0.5,0.1,45,1,Card,Semi-Urban,Occasional
31224,55,,57,247,10,23,0.2,0.1,95,1,Wallet,Rural,Loyal
49154,26,60900,63,59,3,15,0.7,0.1,80,2,Card,Semi-Urban,Regular
7027,18,40982,1,,8,21,0.1,0.4,112,1,Wallet,Rural,Occasional
20822,60,91076,41,60,11,5,0.2,0.2,93,1,UPI,Urban,Loyal
30370,54,35273,14,415,9,41,0.3,0.2,98,2,Card,Urban,Regular
44818,44,,31,325,2,129,0.6,0.1,86,2,Card,Urban,Regular
1456,69,47335,48,573,3,147,0.7,0,87,0,Card,Rural,Occasional
37966,27,19290,53,388,1,160,0.2,0.3,106,0,UPI,Urban,Occasional
19112,47,15252,29,469,2,160,0.2,0.1,72,0,Card,Urban,Occasional
32087,66,19893,32,175,3,48,0.2,0.2,41,2,UPI,Urban,Regular
30818,34,39521,35,272,10,25,0.3,0.3,70,1,UPI,Urban,Loyal
20067,35,34913,10,256,7,32,0.3,0.1,16,3,Wallet,Semi-Urban,Occasional
45648,29,48544,34,204,1,127,0.2,0.2,69,0,UPI,Rural,Occasional
10581,29,77905,4,616,3,166,0.2,,57,3,Wallet,Semi-Urban,Occasional
30219,32,37251,38,272,11,23,0.7,0.1,70,1,Card,Urban,Loyal
21697,62,64814,58,244,1,107,0.2,0,37,0,UPI,Semi-Urban,Occasional
17936,38,35713,52,242,6,35,0.3,0.2,153,2,Card,Rural,Loyal
42637,53,31806,36,402,,90,0.3,0.2,23,1,Card,Semi-Urban,Occasional
8388,35,86595,12,189,2,55,,0.2,63,0,UPI,Urban,Occasional
4313,53,14037,60,258,16,15,,0.2,79,3,Card,Rural,High_Value
10715,32,80653,37,356,,202,0.5,0.3,75,2,Wallet,Semi-Urban,Occasional
19567,47,132368,25,192,2,77,0.1,0.1,46,0,UPI,Semi-Urban,Occasional
35987,32,29150,32,62,5,10,0.3,0,130,1,Card,Urban,Loyal
10081,32,20589,27,62,1,41,0.2,0.2,,3,Wallet,Rural,Occasional
8665,56,54363,22,330,1,161,0.4,0.2,28,1,UPI,Urban,Regular
38866,34,25583,72,185,5,31,0.5,0.2,31,2,UPI,Urban,Loyal
8689,55,61877,1,335,9,33,0.2,0,38,0,UPI,Urban,Regular
21754,22,33134,40,161,10,14,0.2,0.2,48,2,Card,Semi-Urban,Loyal
4321,65,,44,265,10,23,0.2,0,133,0,Card,Rural,Loyal
44599,65,31222,48,254,6,36,0.4,0.1,161,3,UPI,Urban,Loyal
40815,28,19200,33,339,4,75,0.1,,96,0,UPI,Urban,Occasional
10552,56,36084,36,284,4,60,0.3,0.2,65,3,Wallet,Rural,Occasional
17029,35,66234,47,120,2,40,0.2,0.2,,1,Card,Urban,Regular
40495,27,22495,62,694,4,138,0.1,0,64,0,Card,Urban,Occasional
19656,54,12766,18,613,11,51,0.1,0.2,72,2,Card,Urban,Loyal
1202,32,26195,7,178,6,25,0.1,0.1,69,2,UPI,Semi-Urban,Regular
33901,27,70339,29,340,10,32,0.2,0.1,100,1,Wallet,Rural,Regular
47907,37,26796,53,373,30,12,0.3,0.1,4,3,Card,Rural,High_Value
2725,40,14898,61,,7,74,0.2,0.1,71,0,Wallet,Semi-Urban,High_Value
25551,37,19027,29,404,3,94,0.2,0.2,36,4,Card,Urban,Occasional
38169,62,102465,18,179,4,33,0.1,0,33,2,Card,Semi-Urban,Occasional
2407,30,22168,18,606,3,137,0.2,0.1,,1,UPI,Urban,Occasional
33915,31,28779,4,264,5,44,0.3,0.1,14,0,Card,Urban,Regular
29653,40,24347,40,361,2,139,0.3,0.2,67,0,UPI,Urban,Occasional
5301,54,14319,24,149,10,13,0.1,0.1,,1,Card,Rural,Occasional
783,33,48994,37,176,6,24,0.1,0.1,58,0,UPI,Rural,Loyal
27078,54,33585,42,70,0,50,0.3,0.1,15,5,Card,Semi-Urban,Occasional
11216,26,31613,35,300,6,44,0.4,0.3,134,2,Wallet,Urban,Loyal
41623,28,83083,38,652,8,69,0.4,0.1,138,4,Card,Rural,High_Value
8899,34,46927,55,455,1,206,0.3,0,31,2,Card,Rural,Occasional
17512,56,,3,114,9,11,0.2,,7,2,Card,Rural,Occasional
8039,57,,55,543,4,102,,0.3,132,2,Card,Semi-Urban,High_Value
7347,40,,60,79,8,9,0.2,0.2,30,1,Card,Urban,Loyal
22927,18,53826,6,,5,32,0.2,0,,3,Card,Semi-Urban,Occasional
15164,65,21618,69,271,2,93,,0.1,63,0,Card,Urban,Regular
16793,69,60835,62,238,14,16,0.1,0.1,78,2,Card,Semi-Urban,High_Value
26824,40,54056,52,130,1,64,0.3,0.2,175,2,Card,Semi-Urban,Occasional
41264,40,13696,2,77,3,21,0.3,0.1,47,0,Wallet,Urban,Regular
35086,35,38695,37,410,2,120,0.2,0.3,,0,Card,Semi-Urban,Occasional
23774,58,,47,63,5,11,0.1,0.1,85,3,Card,Semi-Urban,Loyal
30846,60,31262,32,226,3,61,0.3,0.1,43,1,Card,Urban,Occasional
32482,22,33109,26,282,7,37,0.1,0.3,42,1,Card,Semi-Urban,Regular
23687,20,52289,26,152,2,48,0.2,0.4,67,1,Card,Semi-Urban,Occasional
10883,43,33563,69,94,3,26,0.3,0.1,4,1,Card,Urban,Regular
4351,37,15194,30,235,4,46,0.2,0,25,1,Card,Semi-Urban,Occasional
30477,64,138669,56,785,4,157,0.3,0,65,0,UPI,Semi-Urban,Regular
15244,46,14613,21,204,7,26,0.1,0.1,,2,UPI,Urban,Regular
24190,40,76064,29,147,5,25,0.3,0.1,67,1,Wallet,Semi-Urban,Regular
12305,69,240078,5,232,1,101,0.1,0.2,42,3,UPI,Semi-Urban,Regular
2493,60,77986,41,270,5,46,0.4,0.2,,1,Card,Urban,Loyal
42021,27,46088,26,273,1,158,0.6,0.2,24,4,UPI,Rural,Occasional
3656,57,134230,12,289,6,44,0.3,0.1,60,1,Card,Urban,Regular
32942,57,30505,49,96,5,17,0.5,0,115,2,Card,Urban,Loyal
4870,49,81656,61,176,5,31,0.1,0.1,,2,Wallet,Semi-Urban,High_Value
21133,68,50379,58,314,9,32,0.2,0.4,114,4,Wallet,Urban,High_Value
28871,37,76701,50,215,8,24,0.4,0.1,129,0,Card,Rural,Loyal
26779,54,34306,62,256,3,64,0.6,0,9,,Wallet,Rural,Occasional
21841,50,,46,923,2,289,0.5,0.1,33,2,Card,Urban,Occasional
46431,39,107966,17,157,2,53,0.2,0,22,3,Card,Urban,Regular
7923,36,40619,42,339,2,103,0,0.4,89,1,Card,Rural,Occasional
33104,38,53195,27,241,3,55,0.1,0.1,121,0,UPI,Rural,Occasional
22343,62,53216,54,596,7,73,0.5,0.3,11,0,UPI,Semi-Urban,High_Value
26741,43,64131,22,140,3,38,0.4,0.2,38,2,UPI,Semi-Urban,Occasional
9654,70,28669,16,119,4,24,,0.3,43,0,Wallet,Semi-Urban,Occasional
16538,55,27053,31,292,10,26,0.3,0.2,112,0,Card,Rural,Regular
12358,50,71021,7,94,1,55,0,0.1,154,4,Wallet,Urban,Regular
37917,19,21834,64,703,4,145,0.3,0.1,60,2,UPI,Semi-Urban,Regular
40755,46,63632,10,789,3,218,0.1,0.2,35,2,Card,Semi-Urban,Occasional
42347,46,17891,28,176,1,75,0.3,0.1,107,1,UPI,Rural,Occasional
29610,68,64100,5,80,2,26,0.2,0.2,93,0,Card,Rural,Occasional
46213,39,25799,42,279,3,66,0.3,0,71,4,Card,Semi-Urban,Regular
19245,48,72570,36,635,10,60,0.5,0.1,68,0,Card,Urban,Regular
28432,48,93060,68,156,10,15,0.4,0.7,52,1,Card,Urban,Loyal
48567,52,77211,8,434,,33,0.2,0,60,1,Card,Urban,Occasional
22279,61,33582,51,551,5,95,0.5,0.2,110,0,Card,Urban,Loyal
20298,45,34039,55,347,15,22,0.4,0,,3,Card,Urban,High_Value
4288,43,,49,427,3,114,0.6,0.2,76,1,Card,Urban,Regular
11966,64,44091,25,358,3,85,0.7,0.4,41,2,Card,Semi-Urban,Loyal
44589,65,22821,59,234,4,52,0.6,0.3,50,0,UPI,Semi-Urban,Occasional
4745,22,22845,70,357,3,81,0.1,0.1,82,1,Card,Urban,Regular
15416,31,50632,36,876,7,114,0.4,0.3,38,2,UPI,Urban,Occasional
12017,26,25481,27,461,10,44,0.1,0.2,33,2,Card,Urban,Regular
19765,61,39159,3,642,10,57,0.5,0.1,17,0,Wallet,Urban,Regular
23674,68,,58,91,16,6,0.3,0.1,93,1,UPI,Urban,High_Value
12235,20,31562,41,213,6,29,0.2,0.3,74,1,UPI,Urban,Loyal
15639,38,66552,5,129,12,10,0.1,0.3,24,0,Card,Urban,Loyal
48288,67,87172,41,501,4,97,0.4,0.3,89,0,UPI,Urban,Loyal
9724,26,53569,31,593,4,125,0.2,0.1,58,3,Card,Urban,Occasional
36922,66,,43,541,0,401,0.3,0.3,38,1,Wallet,Semi-Urban,Occasional
47498,26,24696,14,224,15,14,0.4,0.1,149,2,UPI,Urban,Regular
4008,69,52375,35,361,6,52,0.3,0.1,20,2,UPI,Urban,Regular
21618,31,25883,3,195,5,35,0.3,0.1,54,3,UPI,Semi-Urban,Occasional
23833,63,60057,13,912,2,312,0.2,0.2,129,3,Card,Urban,Occasional
1255,46,46987,3,92,8,10,0.5,,43,3,Card,Urban,Regular
17440,37,107658,6,333,1,154,0.1,0.1,91,0,UPI,Urban,Occasional
33027,61,67493,28,382,3,108,0.4,0.1,11,0,Card,Urban,Regular
19911,57,14733,11,183,10,17,0.5,0,42,5,Card,Rural,Regular
33466,24,,46,339,3,76,0.1,0.1,53,0,UPI,Semi-Urban,Regular
29954,51,60884,30,222,8,24,0.2,0.2,52,0,UPI,Urban,Regular
30674,35,,35,284,2,88,0.2,0,39,3,Card,Urban,Occasional
26663,52,39154,53,282,4,56,0.3,,37,1,UPI,Urban,Regular
21594,51,31617,16,184,4,36,0.1,0.1,65,2,UPI,Semi-Urban,Regular
23221,25,55697,23,194,1,81,0.1,0,96,1,Card,Rural,Occasional
43351,40,37096,8,346,8,37,0.2,0.1,30,1,UPI,Urban,Occasional
39008,20,17179,55,466,6,69,0.4,0.4,76,1,Wallet,Semi-Urban,High_Value
21386,30,43871,60,296,4,55,0.1,0.2,48,2,Wallet,Semi-Urban,Loyal
33082,58,14351,40,441,6,66,0.2,0.1,125,2,Card,Rural,Loyal
9602,57,30970,20,189,3,49,0.1,0.1,36,0,Wallet,Urban,Regular
38294,28,53189,64,,7,53,0.2,0.2,32,2,Wallet,Rural,High_Value
6264,34,62007,11,322,2,118,0.2,0.2,110,0,Card,Urban,Occasional
47152,57,38698,49,262,4,53,0.2,0,9,2,Wallet,Semi-Urban,Regular
40037,59,,72,252,7,33,0.6,0,78,2,Card,Semi-Urban,Loyal
173,32,25633,66,236,4,51,0.3,0.2,94,,UPI,Urban,Occasional
5480,45,54446,68,253,2,77,0.5,0.1,35,1,Card,Rural,Occasional
11816,53,23059,3,106,6,16,0.2,0.1,42,3,UPI,Rural,Regular
36683,52,41347,68,618,2,245,0.4,0.2,98,0,Card,Rural,Occasional
48279,29,49550,25,439,5,75,0.2,,46,1,Wallet,Semi-Urban,Occasional
7876,18,7335,58,376,7,48,0.4,0,,2,Card,Semi-Urban,Loyal
46518,53,14213,45,194,2,71,0.2,0.2,41,2,Wallet,Semi-Urban,Regular
37283,44,20090,58,411,3,101,0.2,0.1,105,0,Card,Urban,Regular
37480,28,24465,14,268,7,32,0.1,0.3,10,0,Card,Semi-Urban,Regular
26782,49,50864,72,350,3,83,0.1,0,12,3,UPI,Urban,Occasional
3449,41,53541,21,326,2,122,0.1,0,26,2,Wallet,Urban,Occasional
27829,55,32976,44,359,15,23,0.2,0.1,50,0,Card,Urban,High_Value
19891,24,29891,60,72,5,13,0.3,0.2,29,0,Card,Rural,Loyal
4626,70,89326,5,114,6,17,0.2,0.3,78,1,UPI,Urban,Occasional
23605,51,24457,5,222,3,59,0.5,0.2,18,2,UPI,Urban,Regular
19177,49,58565,33,615,4,112,0.6,0,65,1,UPI,Semi-Urban,Regular
13341,24,21823,57,256,8,29,0.4,0,11,1,UPI,Urban,Loyal
40637,53,26119,13,390,3,93,,0.3,43,1,Card,Urban,Regular
11223,27,71722,65,247,1,146,0.1,0.4,64,,UPI,Semi-Urban,Occasional
24678,31,25004,31,465,1,199,0.2,0.1,78,1,Wallet,Semi-Urban,Occasional
33668,37,11750,1,326,8,34,0.2,0.2,42,0,Wallet,Rural,Occasional
41228,47,26632,11,534,14,36,0.1,0,63,1,Card,Rural,Occasional
8015,65,32707,39,190,4,37,0.3,0.3,52,4,Wallet,Urban,Regular
32561,54,48454,14,274,4,53,0.3,0,105,0,UPI,Semi-Urban,Regular
23474,62,26563,26,293,10,28,0.2,0.1,15,1,UPI,Semi-Urban,Regular
31090,44,86049,19,772,3,201,0.4,0.1,21,0,Card,Urban,Occasional
38627,43,23881,54,86,4,17,0.1,0.4,40,1,Card,Urban,Loyal
35297,48,175755,5,380,1,169,0.3,0,69,0,Card,Semi-Urban,Occasional
9398,53,28476,70,182,1,101,0.5,0.3,36,2,Card,Urban,Occasional
46419,20,57408,54,700,1,388,0.4,,155,2,Card,Urban,Occasional
1616,67,19760,3,164,10,15,0.3,0.1,70,0,Wallet,Semi-Urban,Occasional
33925,60,50196,65,479,8,52,0.3,0.2,65,0,UPI,Semi-Urban,High_Value
30440,48,48446,44,109,2,37,0.5,0.3,31,1,Wallet,Urban,Occasional
27832,26,83854,28,97,2,36,0.4,0,33,3,UPI,Urban,Occasional
18236,40,17346,1,155,5,26,0.3,0,34,1,UPI,Rural,Occasional
44317,54,,19,272,5,43,0.3,0.1,49,6,Wallet,Semi-Urban,Regular
41907,18,30352,32,641,2,211,0.6,0.2,,0,Card,Semi-Urban,Occasional
27612,20,24036,57,106,7,13,0.1,,70,2,Card,Urban,Loyal
3398,55,43132,70,,1,62,0.2,0,34,0,Card,Urban,Regular
6411,36,13547,20,235,2,68,,0.3,177,3,UPI,Semi-Urban,Regular
42655,33,27182,17,239,5,42,0.1,0.1,17,2,UPI,Rural,Occasional
45239,55,45259,42,576,9,58,0.3,0.3,62,2,UPI,Urban,High_Value
27880,51,29679,4,315,1,164,0.2,0,38,3,Card,Rural,Occasional
34605,63,31263,47,269,7,35,0.6,0.3,79,1,Wallet,Semi-Urban,Loyal
3695,54,74119,43,301,9,30,0.3,0.3,83,,UPI,Urban,Loyal
49355,40,38428,42,847,3,204,0.2,0,27,3,UPI,Urban,Occasional
2394,65,37538,38,535,4,106,0.3,0.1,26,3,UPI,Rural,Occasional
15376,46,37402,21,483,1,283,0.4,0.1,69,1,UPI,Urban,Regular
29720,42,49961,50,199,2,74,0.2,0.1,145,2,Card,Semi-Urban,Occasional
13375,47,39411,57,243,,99,0,0.4,51,0,UPI,Urban,Regular
35128,49,55971,68,293,3,66,0.1,0.3,103,4,UPI,Urban,Regular
18091,28,20476,11,476,4,106,0.1,0.2,54,1,UPI,Urban,Occasional
21999,53,34200,6,292,4,55,0.2,0.1,55,1,UPI,Semi-Urban,Occasional
9966,51,20599,4,314,4,68,0.2,0.2,35,4,Wallet,Semi-Urban,Occasional
36993,54,33339,46,267,1,117,0.2,0.4,37,1,Wallet,Urban,Occasional
33404,28,115995,72,235,5,40,0.2,0.1,136,1,Card,Urban,Loyal
895,40,36200,45,923,9,92,0.5,0,120,1,Card,Urban,High_Value
2904,52,9285,2,30,5,5,0.5,0.4,34,3,UPI,Urban,Regular
8311,27,25820,17,495,2,142,0.4,0.2,45,1,UPI,Urban,Occasional
43329,56,19341,2,183,5,32,0.3,0.1,68,0,Wallet,Rural,Occasional
10453,43,67852,67,309,2,123,0.4,0,68,3,Card,Urban,Regular
13416,27,28933,9,165,1,72,0.3,0.3,61,1,Card,Urban,Regular
48069,19,25826,60,383,3,90,0.4,0.1,29,0,UPI,Urban,Occasional
9840,69,37498,20,107,5,17,0.3,0.2,,2,UPI,Rural,Loyal
1088,53,35532,7,104,3,28,0.3,0.1,27,3,Card,Urban,Regular
32610,48,17412,6,205,2,75,0.4,,12,1,Wallet,Urban,Occasional
15557,57,22815,24,254,6,36,0.1,0.2,35,2,Card,Urban,Regular
41014,69,127286,49,262,4,57,0.1,0,56,0,Wallet,Urban,Regular
11244,25,44323,24,163,4,34,0.4,0.1,,3,UPI,Semi-Urban,Occasional
44885,35,55045,19,500,3,116,0.5,0,15,1,Wallet,Semi-Urban,Occasional
36748,28,17161,11,299,3,71,0.1,0.2,29,,UPI,Semi-Urban,Occasional
34271,30,72566,51,767,3,192,0.6,0,59,1,Card,Urban,Occasional
25415,57,,13,263,11,21,0.3,0.4,141,0,Card,Urban,Loyal
1216,23,,42,97,2,34,0.2,0.2,94,1,UPI,Urban,Occasional
5826,45,60325,63,314,2,108,0.5,,115,1,UPI,Semi-Urban,Occasional
347,37,22554,24,347,3,97,0.3,0.1,27,2,Wallet,Rural,Occasional
43289,40,16960,57,296,5,52,0.3,0.1,88,3,Card,Rural,Loyal
9397,70,19634,55,283,0,211,0.2,0.2,32,2,Card,Urban,Occasional
4419,27,11966,52,287,12,22,0.2,0.2,197,3,Card,Urban,High_Value
32580,57,28021,60,680,7,80,0.1,0.4,56,1,Card,Semi-Urban,High_Value
29634,67,52544,12,32,3,9,0.3,0.1,19,3,Card,Rural,Occasional
46107,55,35164,13,191,2,71,0,0.1,52,2,Wallet,Rural,Regular
43185,21,41581,68,385,2,126,0.2,0,41,0,Wallet,Rural,Occasional
33994,54,22870,26,425,3,100,0.1,0.1,36,0,Wallet,Urban,Regular
36185,41,35038,1,329,3,83,0.7,0.2,4,2,Card,Rural,Occasional
28050,19,62481,34,259,6,35,0.3,0.1,138,2,Card,Rural,Occasional
12261,48,28306,43,106,7,13,0.2,0.3,100,1,Card,Urban,Loyal
33245,63,58310,3,204,2,59,0.4,0.1,67,1,Card,Urban,Regular
4938,27,16725,24,321,12,24,0.2,0.1,75,2,Card,Rural,Regular
26193,63,38426,46,245,3,59,0.5,0.1,181,1,Card,Rural,Occasional
26792,63,21139,52,120,0,90,0.3,0.1,51,4,UPI,Rural,Occasional
5811,49,28886,18,340,5,59,0.2,0,8,3,Card,Semi-Urban,Occasional
10944,51,37020,28,222,2,66,0.5,0.2,180,1,Card,Urban,Occasional
14979,19,99790,6,549,3,152,0.3,0.3,36,2,Card,Semi-Urban,Occasional
43297,40,48056,4,621,5,97,0.3,0,,1,Card,Semi-Urban,Loyal
21266,70,33932,2,237,8,25,0.6,,42,2,UPI,Urban,Regular
44324,43,72248,51,192,15,12,,0.2,75,5,Wallet,Urban,High_Value
45922,23,38700,61,308,16,18,0.2,0.3,101,0,Wallet,Semi-Urban,High_Value
16607,42,37923,1,235,4,51,0.6,0.1,29,1,Card,Urban,Regular
33016,29,62499,26,199,6,30,0.4,0.2,44,4,UPI,Semi-Urban,Regular
36987,41,63950,39,1283,6,186,0.1,0.1,18,3,Card,Urban,High_Value
3809,28,55222,5,411,4,90,0.4,0.1,52,2,Wallet,Semi-Urban,Occasional
41668,59,32587,23,131,6,19,0.3,0.1,42,2,Card,Urban,Regular
18839,31,49788,71,256,2,86,0.2,0.1,19,1,Wallet,Semi-Urban,Occasional
39001,54,24564,19,301,10,29,0.4,0.3,13,3,Wallet,Urban,Occasional
39206,32,93830,48,324,3,88,0.2,0.2,46,2,Card,Semi-Urban,Occasional
24398,44,13459,64,176,3,43,,0,55,2,Wallet,Urban,Regular
38995,55,93844,28,405,16,23,0.2,0.3,39,2,Card,Semi-Urban,Loyal
24908,62,89669,37,480,7,64,0.5,0.5,80,1,Wallet,Urban,High_Value
25240,39,61422,33,465,1,289,0.2,0,20,0,UPI,Urban,Occasional
26385,20,46466,5,341,4,74,0.2,0,18,4,UPI,Urban,Occasional
41802,41,118480,59,489,1,234,0.5,0.2,25,1,Card,Urban,Occasional
2279,31,49921,29,304,4,65,0.3,0.1,112,3,Card,Semi-Urban,Occasional
25411,22,30356,51,242,3,61,0.3,0.1,42,0,Card,Semi-Urban,Occasional
33420,30,37036,7,347,4,72,0.3,0.2,24,1,Card,Semi-Urban,Occasional
4107,67,12575,25,336,3,76,0.7,0.2,68,1,UPI,Urban,Regular
45530,59,26014,71,223,4,45,0.3,0.3,23,2,Card,Semi-Urban,Regular
19237,48,47828,52,214,1,97,0.1,0.1,13,4,Card,Semi-Urban,Occasional
10920,60,27228,29,128,7,15,0.4,0.1,118,4,UPI,Urban,Loyal
41640,58,22662,38,431,3,98,0.4,0,19,0,UPI,Urban,Regular
39173,51,19330,71,386,4,83,0.1,0.2,28,,UPI,Semi-Urban,Regular
43452,32,31565,72,199,11,17,0.4,0.2,82,2,Card,Semi-Urban,High_Value
1061,54,55729,59,460,6,64,0.1,0.3,28,0,Card,Urban,High_Value
5125,44,15933,55,133,1,58,0.3,0.2,17,,Card,Urban,Occasional
20407,67,48271,9,642,5,101,0.9,0.1,101,2,Card,Semi-Urban,Occasional
46952,26,,6,393,2,147,0.7,0.1,90,3,UPI,Urban,Occasional
27551,49,19764,30,208,7,26,0.6,0.2,53,1,Card,Urban,Regular
38542,69,51443,65,288,4,54,0.2,0.2,,2,Card,Urban,Loyal
6608,48,108079,67,426,3,117,0.4,0.1,76,1,Card,Rural,Occasional
134,40,63527,32,120,6,18,0.3,,28,0,UPI,Urban,Regular
49469,37,31937,45,368,10,35,0.2,,66,1,UPI,Urban,High_Value
9560,51,25269,5,51,10,5,0.6,0.1,59,0,Wallet,Urban,Regular
33535,68,10347,11,176,3,41,0.5,0,63,0,Card,Semi-Urban,Occasional
29440,59,50708,35,436,7,55,0.1,0.1,136,1,Wallet,Urban,Occasional
10063,53,45284,43,,4,17,0.3,0.1,33,1,Wallet,Semi-Urban,Regular
14554,30,30066,69,219,2,72,0.5,0.1,8,1,Card,Semi-Urban,Occasional
46493,51,60357,41,275,1,167,0.3,0.4,21,2,Wallet,Semi-Urban,Occasional
27013,39,46485,20,206,,30,0,0.1,,1,Card,Urban,Occasional
25860,18,39243,32,403,9,41,0.3,0.3,36,2,Wallet,Urban,Regular
37279,25,16949,72,891,6,122,0.4,0.1,10,4,Wallet,Urban,High_Value
5260,59,48849,65,491,5,79,0.2,0,41,2,Wallet,Urban,High_Value
8738,55,24287,64,313,9,31,0.1,0.4,61,1,UPI,Urban,High_Value
12120,34,109857,50,1033,10,91,0.2,0.2,,1,UPI,Urban,High_Value
44163,57,60801,17,166,11,14,0.2,0.1,54,0,Wallet,Rural,Regular
20441,22,34301,21,713,6,108,0.3,0,27,1,Card,Urban,Occasional
380,34,29310,1,512,6,76,,0.2,96,1,UPI,Rural,Occasional
31340,19,85935,3,143,5,25,0.3,0,25,1,Card,Urban,Occasional
5253,49,55171,63,253,2,74,0.2,0.5,,3,Wallet,Rural,Occasional
13402,66,62966,71,378,5,60,0.2,0.1,76,4,Wallet,Urban,Loyal
27101,60,46461,36,219,3,53,0.1,0.2,21,1,Card,Urban,Occasional
6813,30,16790,24,415,5,74,0.4,0.1,37,1,UPI,Urban,Regular
1938,46,46290,55,353,1,184,0.4,0.1,60,1,Wallet,Urban,Occasional
27330,29,118213,48,647,3,181,0,0.4,154,2,Wallet,Rural,Occasional
35039,22,16104,28,603,12,47,0.5,0.1,,2,Card,Urban,Regular
21091,51,22715,31,171,6,23,,0.2,15,2,UPI,Urban,Regular
5283,39,90118,19,275,10,26,0.2,0.1,58,4,Card,Urban,Regular
24270,41,37372,59,271,10,24,0.7,0.2,16,1,Wallet,Urban,High_Value
1677,35,56825,51,279,4,61,0.1,0.1,26,2,Wallet,Rural,Occasional
7474,69,27478,22,569,5,92,0.1,0.2,87,0,Card,Semi-Urban,Occasional
22180,57,29966,65,579,6,80,0.3,0.1,50,3,Card,Urban,High_Value
5690,39,29574,30,185,3,52,0.4,0.1,108,0,Card,Rural,Occasional
40083,32,12663,13,348,3,82,0.2,0.1,49,0,Wallet,Semi-Urban,Occasional
32395,21,47028,53,208,6,29,0.2,0.4,,1,Wallet,Semi-Urban,Loyal
36431,43,16569,26,750,5,118,0.5,0.3,32,3,Card,Urban,Occasional
46301,19,53993,5,,1,51,0.2,0,82,1,Card,Rural,Occasional
28675,61,24207,32,307,4,56,0,0,5,1,Card,Urban,Regular
